,brand,price,year
853,LeBron,75,2015
854,Air,88,2015
855,adidas,450,2015
856,adidas,799,2015
857,adidas,800,2015
858,adidas,950,2015
859,Air,333,2015
860,Reebok,222,2015
861,ASICS,220,2015
862,Air,240,2015
863,Nike,150,2015
864,Under,175,2015
865,adidas,180,2015
866,Air,133,2015
867,Jordan,124,2015
868,Nike,109,2015
869,adidas,299,2015
870,ASICS,120,2015
871,Jordan,150,2015
872,Puma,130,2015
873,Air,283,2015
874,adidas,350,2015
875,Nike,220,2015
876,Jordan,170,2015
877,Jordan,90,2015
878,Jordan,93,2015
879,Jordan,118,2015
880,Air,240,2015
881,adidas,229,2015
882,adidas,303,2015
883,adidas,350,2015
884,Air,297,2015
885,Nike,67,2015
886,Converse,190,2015
887,Lunar,574,2015
888,Lunar,585,2015
889,adidas,850,2015
890,Nike,180,2015
891,Lunar,685,2015
892,Reebok,149,2015
893,Reebok,168,2015
894,Nike,275,2015
895,Nike,125,2015
896,adidas,184,2015
897,Air,92,2015
898,Air,110,2015
899,Palace,332,2015
900,ASICS,65,2015
901,Saucony,78,2015
902,Air,99,2015
903,ASICS,102,2015
904,Air,160,2015
905,ASICS,180,2015
906,adidas,199,2015
907,ASICS,250,2015
908,ASICS,250,2015
909,Jordan,95,2015
910,Air,210,2015
911,Kobe,140,2015
912,Jordan,150,2015
913,adidas,345,2015
914,ASICS,180,2015
915,Kobe,231,2015
916,Jordan,150,2015
917,LeBron,210,2015
918,Nike,95,2015
919,adidas,90,2015
920,Converse,53,2015
921,Lunar,250,2015
922,adidas,380,2015
923,Air,225,2015
924,Jordan,80,2015
925,Air,282,2015
926,Nike,75,2015
927,adidas,110,2015
928,Reebok,133,2015
929,Jordan,169,2015
930,Jordan,170,2015
931,adidas,325,2015
932,adidas,450,2015
933,Nike,225,2015
934,Nike,325,2015
935,Jordan,315,2015
936,Nike,115,2015
937,Nike,70,2015
938,Jordan,100,2015
939,Air,183,2015
940,ASICS,188,2015
941,Reebok,222,2015
942,Reebok,270,2015
943,Jordan,300,2015
944,Jordan,350,2015
945,Nike,80,2015
946,Saucony,130,2015
947,Nike,160,2015
948,KangaROOS,331,2015
949,ASICS,110,2015
950,Nike,125,2015
951,Under,130,2015
952,adidas,172,2015
953,Kobe,189,2015
954,LeBron,167,2015
955,Nike,197,2015
956,Jordan,148,2015
957,Nike,158,2015
958,Nike,342,2015
959,Air,300,2015
960,Jordan,119,2015
961,Jordan,65,2015
962,Jordan,100,2015
963,ASICS,350,2015
964,Jordan,140,2015
965,adidas,810,2015
966,Jordan,130,2015
967,KD,140,2015
968,Jordan,110,2015
969,ASICS,95,2015
970,Nike,199,2015
971,Reebok,330,2015
972,Nike,159,2015
973,Nike,105,2015
974,Nike,190,2015
975,adidas,300,2015
976,Air,250,2015
977,Nike,85,2015
978,Jordan,89,2015
979,Nike,78,2015
980,Reebok,130,2015
981,Nike,139,2015
982,Nike,231,2015
983,Nike,95,2015
984,Nike,95,2015
985,Nike,335,2015
986,adidas,200,2015
987,adidas,255,2015
988,Jordan,145,2015
989,Jordan,135,2015
990,Nike,194,2015
991,Jordan,170,2015
992,Air,299,2015
993,Air,300,2015
994,Air,249,2015
995,Nike,89,2015
996,adidas,225,2015
997,Air,125,2015
998,Jordan,150,2015
999,ASICS,180,2015
1000,Jordan,255,2015
1001,Li-Ning,200,2015
1002,Air,145,2015
1003,Jordan,300,2015
1004,Saucony,200,2015
1005,Reebok,140,2015
1006,Air,144,2015
1007,ASICS,200,2015
1008,adidas,245,2015
1009,adidas,540,2015
1010,Li-Ning,98,2015
1011,Nike,198,2015
1012,Nike,138,2015
1013,ASICS,150,2015
1014,adidas,146,2015
1015,adidas,197,2015
1016,Nike,400,2015
1017,Jordan,230,2015
1018,Jordan,75,2015
1019,LeBron,120,2015
1020,Jordan,125,2015
1021,ASICS,148,2015
1022,Nike,187,2015
1023,Air,260,2015
1024,ASICS,100,2015
1025,Nike,135,2015
1026,Air,550,2015
1027,Jordan,179,2015
1028,Nike,280,2015
1029,Nike,165,2015
1030,Nike,220,2015
1031,ASICS,145,2015
1032,adidas,199,2015
1033,Air,176,2015
1034,Nike,210,2015
1035,adidas,180,2015
1036,adidas,235,2015
1037,adidas,398,2015
1038,Saucony,78,2015
1039,Saucony,125,2015
1040,Jordan,145,2015
1041,ASICS,150,2015
1042,Air,198,2015
1043,Li-Ning,250,2015
1044,Nike,77,2015
1045,Nike,98,2015
1046,ASICS,210,2015
1047,Nike,105,2015
1048,Saucony,125,2015
1049,Saucony,155,2015
1050,ASICS,250,2015
1051,ASICS,295,2015
1052,Fila,125,2015
1053,Saucony,150,2015
1054,Nike,165,2015
1055,Nike,220,2015
1056,Nike,261,2015
1057,Nike,290,2015
1058,Jordan,215,2015
1059,ASICS,75,2015
1060,Jordan,100,2015
1061,Air,100,2015
1062,adidas,220,2015
1063,adidas,250,2015
1064,Jordan,70,2015
1065,adidas,233,2015
1066,ASICS,510,2015
1067,Nike,159,2015
1068,adidas,400,2015
1069,Nike,185,2015
1070,Jordan,250,2015
1071,Jordan,120,2015
1072,Asics,72,2015
1073,ASICS,149,2015
1074,adidas,200,2015
1075,ASICS,60,2015
1076,Jordan,60,2015
1077,Jordan,118,2015
1078,Filling,220,2015
1079,Jordan,67,2015
1080,Air,111,2015
1081,Jordan,175,2015
1082,Jordan,230,2015
1083,Nike,75,2015
1084,Nike,80,2015
1085,Jordan,90,2015
1086,Nike,181,2015
1087,Jordan,120,2015
1088,ASICS,180,2015
1089,Nike,350,2015
1090,New,400,2015
1091,Reebok,149,2015
1092,Reebok,150,2015
1093,ASICS,387,2015
1094,Asics,750,2015
1095,Nike,115,2015
1096,Air,260,2015
1097,Jordan,235,2015
1098,Jordan,180,2015
1099,ASICS,65,2015
1100,Air,150,2015
1101,adidas,165,2015
1102,adidas,180,2015
1103,Jordan,228,2015
1104,Air,140,2015
1105,adidas,165,2015
1106,Le,185,2015
1107,adidas,210,2015
1108,Timberland,310,2015
1109,adidas,60,2015
1110,adidas,290,2015
1111,Air,216,2015
1112,Saucony,104,2015
1113,adidas,128,2015
1114,adidas,162,2015
1115,Reebok,450,2015
1116,adidas,125,2015
1117,Saucony,147,2015
1118,Reebok,150,2015
1119,ASICS,299,2015
1120,ASICS,400,2015
1121,ASICS,70,2015
1122,Nike,275,2015
1123,Nike,200,2015
1124,Saucony,94,2015
1125,Under,155,2017
1126,LeBron,400,2017
1127,LeBron,284,2017
1128,LeBron,399,2017
1129,Balenciaga,845,2017
1130,Air,159,2017
1131,Air,179,2017
1132,Nike,139,2017
1133,Timberland,220,2017
1134,adidas,200,2017
1135,Jordan,178,2017
1136,Jordan,135,2017
1137,Jordan,150,2017
1138,Jordan,112,2017
1139,Jordan,135,2017
1140,Jordan,160,2017
1141,adidas,102,2017
1142,Converse,130,2017
1143,Under,105,2017
1144,Air,150,2017
1145,Air,162,2017
1146,Air,100,2017
1147,Air,113,2017
1148,Air,182,2017
1149,LeBron,85,2017
1150,Air,120,2017
1151,Air,250,2017
1152,Nike,300,2017
1153,adidas,400,2017
1154,adidas,189,2017
1155,Under,133,2017
1156,Reebok,100,2017
1157,Under,125,2017
1158,Converse,78,2017
1159,Converse,88,2017
1160,adidas,150,2017
1161,Reebok,150,2017
1162,Jordan,155,2017
1163,Converse,166,2017
1164,LeBron,850,2017
1165,adidas,180,2017
1166,Reebok,195,2017
1167,Puma,250,2017
1168,Air,80,2017
1169,adidas,89,2017
1170,Reebok,273,2017
1171,KangaROOS,455,2017
1172,Nike,59,2017
1173,LeBron,95,2017
1174,Nike,165,2017
1175,SF,96,2017
1176,Nike,99,2017
1177,Nike,90,2017
1178,Nike,85,2017
1179,Nike,150,2017
1180,adidas,90,2017
1181,Nike,99,2017
1182,Jordan,280,2017
1183,Timberland,500,2017
1184,Air,560,2017
1185,Air,104,2017
1186,Jordan,200,2017
1187,Converse,60,2017
1188,adidas,60,2017
1189,Converse,75,2017
1190,Converse,78,2017
1191,Air,128,2017
1192,Nike,499,2017
1193,SF,85,2017
1194,adidas,57,2017
1195,Nike,330,2017
1196,adidas,50,2017
1197,adidas,69,2017
1198,Converse,70,2017
1199,adidas,74,2017
1200,adidas,80,2017
1201,Converse,80,2017
1202,Air,94,2017
1203,adidas,160,2017
1204,Jordan,199,2017
1205,adidas,49,2017
1206,adidas,80,2017
1207,adidas,100,2017
1208,Jordan,207,2017
1209,Jordan,800,2017
1210,adidas,158,2017
1211,Converse,75,2017
1212,Converse,79,2017
1213,Converse,80,2017
1214,adidas,80,2017
1215,Converse,90,2017
1216,Converse,100,2017
1217,Converse,130,2017
1218,Converse,150,2017
1219,adidas,158,2017
1220,adidas,170,2017
1221,Lunar,245,2017
1222,Nike,250,2017
1223,Nike,150,2017
1224,Jordan,165,2017
1225,Nike,210,2017
1226,Reebok,100,2017
1227,adidas,100,2017
1228,Saucony,170,2017
1229,Air,189,2017
1230,Air,100,2017
1231,Reebok,500,2017
1232,Nike,140,2017
1233,Reebok,144,2017
1234,Air,100,2017
1235,adidas,87,2017
1236,Air,285,2017
1237,adidas,57,2017
1238,Karhu,100,2017
1239,ASICS,225,2017
1240,Air,174,2017
1241,ASICS,239,2017
1242,ASICS,250,2017
1243,Timberland,338,2017
1244,Air,250,2017
1245,adidas,100,2017
1246,Under,80,2017
1247,Puma,70,2017
1248,Jordan,180,2017
1249,SF,55,2017
1250,Nike,145,2017
1251,Puma,90,2017
1252,Nike,100,2017
1253,Nike,80,2017
1254,Nike,120,2017
1255,adidas,140,2017
1256,Li-Ning,546,2017
1257,Timberland,300,2017
1258,adidas,62,2017
1259,adidas,74,2017
1260,adidas,75,2017
1261,Nike,80,2017
1262,adidas,79,2017
1263,adidas,85,2017
1264,adidas,89,2017
1265,adidas,110,2017
1266,adidas,111,2017
1267,adidas,159,2017
1268,Air,160,2017
1269,Diadora,120,2017
1270,Diadora,122,2017
1271,Air,160,2017
1272,Nike,99,2017
1273,adidas,130,2017
1274,adidas,140,2017
1275,Nike,81,2017
1276,Nike,84,2017
1277,Nike,100,2017
1278,Nike,100,2017
1279,adidas,106,2017
1280,adidas,110,2017
1281,Nike,138,2017
1282,Nike,145,2017
1283,Nike,160,2017
1284,adidas,179,2017
1285,Jordan,215,2017
1286,Timberland,220,2017
1287,adidas,289,2017
1288,adidas,134,2017
1289,adidas,125,2017
1290,adidas,149,2017
1291,adidas,79,2017
1292,adidas,101,2017
1293,adidas,109,2017
1294,adidas,110,2017
1295,adidas,117,2017
1296,adidas,60,2017
1297,Nike,83,2017
1298,adidas,122,2017
1299,Balenciaga,788,2017
1300,adidas,99,2017
1301,adidas,89,2017
1302,adidas,100,2017
1303,Air,110,2017
1304,Air,149,2017
1305,adidas,100,2017
1306,adidas,143,2017
1307,adidas,94,2017
1308,Reebok,100,2017
1309,Air,166,2017
1310,Air,244,2017
1311,Air,275,2017
1312,Air,150,2017
1313,Air,218,2017
1314,Air,303,2017
1315,adidas,465,2017
1316,Jordan,114,2017
1317,adidas,75,2017
1318,Under,180,2017
1319,Nike,71,2017
1320,Air,130,2017
1321,adidas,173,2017
1322,Nike,249,2017
1323,adidas,65,2017
1324,adidas,82,2017
1325,SF,100,2017
1326,adidas,103,2017
1327,Nike,130,2017
1328,Timberland,280,2017
1329,Air,300,2017
1330,adidas,88,2017
1331,Nike,100,2017
1332,adidas,145,2017
1333,adidas,165,2017
1334,Timberland,225,2017
1335,adidas,269,2017
1336,Jordan,170,2017
1337,adidas,104,2017
1338,Vans,250,2017
1339,Nike,48,2017
1340,Saucony,60,2017
1341,Nike,80,2017
1342,Air,95,2017
1343,Air,99,2017
1344,Air,119,2017
1345,Air,120,2017
1346,Puma,199,2017
1347,Timberland,235,2017
1348,adidas,250,2017
1349,Vans,250,2017
1350,Vans,250,2017
1351,Air,260,2017
1352,Air,400,2017
1353,Vans,443,2017
1354,adidas,110,2017
1355,adidas,125,2017
1356,adidas,150,2017
1357,Nike,170,2017
1358,adidas,179,2017
1359,adidas,69,2017
1360,adidas,70,2017
1361,adidas,85,2017
1362,adidas,85,2017
1363,adidas,110,2017
1364,adidas,199,2017
1365,adidas,221,2017
1366,adidas,95,2017
1367,Nike,100,2017
1368,New,130,2017
1369,adidas,60,2017
1370,Adidas,110,2017
1371,K-Swiss,99,2017
1372,K-Swiss,100,2017
1373,K-Swiss,125,2017
1374,K-Swiss,126,2017
1375,adidas,140,2017
1376,Nike,135,2017
1377,Nike,265,2017
1378,adidas,256,2017
1379,Nike,139,2017
1380,adidas,295,2017
1381,Nike,150,2017
1382,Under,80,2017
1383,Reebok,225,2017
1384,adidas,320,2017
1385,adidas,49,2017
1386,Converse,77,2017
1387,Converse,84,2017
1388,adidas,94,2017
1389,Saucony,117,2017
1390,Nike,130,2017
1391,Nike,133,2017
1392,Reebok,135,2017
1393,Converse,199,2017
1394,adidas,205,2017
1395,Reebok,333,2017
1396,adidas,789,2017
1397,Nike,999,2017
1398,ASICS,209,2017
1399,Jordan,385,2017
1400,adidas,90,2017
1401,Puma,90,2017
1402,adidas,94,2017
1403,Puma,100,2017
1404,adidas,130,2017
1405,Reebok,133,2017
1406,adidas,140,2017
1407,Jordan,145,2017
1408,ASICS,190,2017
1409,adidas,200,2017
1410,Jordan,219,2017
1411,Nike,224,2017
1412,Jordan,225,2017
1413,adidas,259,2017
1414,Adidas,355,2017
1415,adidas,54,2017
1416,Air,70,2017
1417,adidas,90,2017
1418,adidas,250,2017
1419,adidas,190,2017
1420,Under,199,2017
1421,Under,249,2017
1422,Under,250,2017
1423,Jordan,180,2017
1424,adidas,66,2017
1425,adidas,115,2017
1426,Vans,143,2017
1427,adidas,225,2017
1428,adidas,99,2017
1429,Converse,120,2017
1430,adidas,133,2017
1431,adidas,135,2017
1432,adidas,146,2017
1433,Vans,169,2017
1434,Vans,169,2017
1435,Vans,175,2017
1436,adidas,646,2017
1437,Balenciaga,751,2017
1438,Converse,199,2017
1439,Nike,109,2017
1440,Converse,140,2017
1441,SF,140,2017
1442,adidas,95,2017
1443,Jordan,110,2017
1444,Nike,119,2017
1445,Jordan,125,2017
1446,adidas,130,2017
1447,adidas,133,2017
1448,adidas,150,2017
1449,adidas,180,2017
1450,Nike,199,2017
1451,adidas,220,2017
1452,Balenciaga,260,2017
1453,Puma,70,2017
1454,Nike,98,2017
1455,SF,104,2017
1456,SF,111,2017
1457,Nike,135,2017
1458,Converse,150,2017
1459,Nike,150,2017
1460,adidas,155,2017
1461,Puma,74,2017
1462,Puma,88,2017
1463,SF,107,2017
1464,SF,128,2017
1465,adidas,133,2017
1466,Puma,400,2017
1467,adidas,370,2017
1468,Nike,70,2017
1469,Nike,799,2017
1470,Air,90,2017
1471,Jordan,125,2017
1472,Jordan,29,2017
1473,adidas,60,2017
1474,Jordan,70,2017
1475,Jordan,85,2017
1476,adidas,90,2017
1477,adidas,113,2017
1478,adidas,115,2017
1479,adidas,181,2017
1480,Nike,374,2017
1481,New,500,2017
1482,adidas,65,2017
1483,adidas,50,2017
1484,adidas,115,2017
1485,Nike,130,2017
1486,adidas,57,2017
1487,adidas,90,2017
1488,adidas,99,2017
1489,adidas,100,2017
1490,adidas,105,2017
1491,adidas,125,2017
1492,adidas,225,2017
1493,adidas,142,2017
1494,Air,230,2017
1495,New,90,2017
1496,adidas,180,2017
1497,Air,225,2017
1498,Air,288,2017
1499,adidas,90,2017
1500,LeBron,142,2017
1501,Air,454,2017
1502,adidas,275,2017
1503,LeBron,90,2017
1504,Reebok,89,2017
1505,adidas,125,2017
1506,adidas,150,2017
1507,adidas,250,2017
1508,KangaROOS,300,2017
1509,adidas,388,2017
1510,adidas,500,2017
1511,Jordan,760,2017
1512,Under,100,2017
1513,Reebok,150,2017
1514,Nike,68,2017
1515,adidas,73,2017
1516,Puma,68,2017
1517,Air,247,2017
1518,Puma,65,2017
1519,adidas,94,2017
1520,Nike,141,2017
1521,Air,149,2017
1522,Jordan,155,2017
1523,Air,100,2017
1524,Under,800,2017
1525,Air,190,2017
1526,Air,98,2017
1527,Air,113,2017
1528,Air,132,2017
1529,adidas,69,2017
1530,adidas,100,2017
1531,adidas,100,2017
1532,Air,110,2017
1533,New,153,2017
1534,ASICS,160,2017
1535,Air,165,2017
1536,Air,169,2017
1537,Saucony,200,2017
1538,KangaROOS,475,2017
1539,Jordan,250,2017
1540,Air,119,2017
1541,adidas,100,2019
1542,Air,210,2019
1543,Air,299,2019
1544,Air,300,2019
1545,Air,399,2019
1546,Jordan,179,2019
1547,Nike,775,2019
1548,Air,100,2019
1549,Air,175,2019
1550,Air,190,2019
1551,Air,265,2019
1552,adidas,250,2019
1553,Nike,279,2019
1554,Nike,290,2019
1555,Jordan,300,2019
1556,Reebok,288,2019
1557,Reebok,303,2019
1558,adidas,159,2019
1559,adidas,199,2019
1560,adidas,400,2019
1561,adidas,425,2019
1562,Converse,400,2019
1563,Converse,435,2019
1564,Converse,450,2019
1565,adidas,450,2019
1566,adidas,139,2019
1567,Asics,169,2019
1568,New,345,2019
1569,New,300,2019
1570,Nike,435,2019
1571,adidas,110,2019
1572,adidas,190,2019
1573,adidas,232,2019
1574,Nike,120,2019
1575,Reebok,260,2019
1576,Reebok,273,2019
1577,Nike,150,2019
1578,Air,299,2019
1579,Nike,212,2019
1580,Nike,208,2019
1581,Nike,198,2019
1582,New,180,2019
1583,Converse,122,2019
1584,Jordan,170,2019
1585,Nike,124,2019
1586,Nike,166,2019
1587,Converse,115,2019
1588,Air,319,2019
1589,Air,325,2019
1590,adidas,379,2019
1591,Air,339,2019
1592,Jordan,167,2019
1593,Converse,105,2019
1594,Converse,145,2019
1595,Reebok,300,2019
1596,Nike,185,2019
1597,Converse,200,2019
1598,Converse,190,2019
1599,Nike,150,2019
1600,Karhu,324,2019
1601,adidas,179,2019
1602,Jordan,175,2019
1603,adidas,224,2019
1604,Air,410,2019
1605,Crocs,150,2019
1606,Reebok,250,2019
1607,adidas,154,2019
1608,adidas,128,2019
1609,adidas,205,2019
1610,Converse,153,2019
1611,Converse,139,2019
1612,adidas,204,2019
1613,Air,169,2019
1614,Nike,200,2019
1615,adidas,259,2019
1616,adidas,332,2019
1617,adidas,100,2019
1618,Air,222,2019
1619,Timberland,245,2019
1620,Dr.,366,2019
1621,Timberland,210,2019
1622,Air,187,2019
1623,Air,105,2019
1624,Timberland,325,2019
1625,Jordan,145,2019
1626,adidas,190,2019
1627,Jordan,115,2019
1628,Air,120,2019
1629,Air,116,2019
1630,adidas,82,2019
1631,Timberland,170,2019
1632,Jordan,99,2019
1633,Air,170,2019
1634,Jordan,50,2019
1635,Nike,75,2019
1636,New,85,2019
1637,Nike,185,2019
1638,adidas,100,2019
1639,Asics,100,2019
1640,New,114,2019
1641,Jordan,135,2019
1642,New,150,2019
1643,Asics,120,2019
1644,New,125,2019
1645,Vans,80,2019
1646,Vans,110,2019
1647,Air,125,2019
1648,Under,149,2019
1649,adidas,166,2019
1650,adidas,137,2019
1651,adidas,190,2019
1652,Air,166,2019
1653,Air,166,2019
1654,adidas,200,2019
1655,Nike,200,2019
1656,K-Swiss,210,2019
1657,Reebok,200,2019
1658,Reebok,150,2019
1659,adidas,160,2019
1660,Reebok,250,2019
1661,Reebok,400,2019
1662,Converse,69,2019
1663,New,132,2019
1664,Vans,150,2019
1665,adidas,175,2019
1666,Converse,190,2019
1667,Suicoke,450,2019
1668,Air,228,2019
1669,adidas,149,2019
1670,adidas,149,2019
1671,adidas,177,2019
1672,adidas,180,2019
1673,Air,189,2019
1674,New,250,2019
1675,New,278,2019
1676,Converse,222,2019
1677,Air,190,2019
1678,Nike,134,2019
1679,Nike,122,2019
1680,Nike,738,2019
1681,Jordan,191,2019
1682,Jordan,155,2019
1683,adidas,102,2019
1684,Air,159,2019
1685,Air,179,2019
1686,Dr.,279,2019
1687,adidas,94,2019
1688,adidas,111,2019
1689,adidas,122,2019
1690,Reebok,155,2019
1691,Reebok,160,2019
1692,Suicoke,265,2019
1693,Dr.,280,2019
1694,Nike,119,2019
1695,Clarks,260,2019
1696,Converse,120,2019
1697,Clarks,200,2019
1698,Clarks,200,2019
1699,Converse,158,2019
1700,Clarks,220,2019
1701,Converse,135,2019
1702,Clarks,200,2019
1703,Nike,122,2019
1704,Clarks,170,2019
1705,Air,199,2019
1706,Alife,200,2019
1707,Clarks,200,2019
1708,New,150,2019
1709,Reebok,155,2019
1710,Crocs,69,2019
1711,New,220,2019
1712,Reebok,175,2019
1713,Jordan,110,2019
1714,Nike,330,2019
1715,New,75,2019
1716,adidas,166,2019
1717,Air,95,2019
1718,Asics,277,2019
1719,adidas,225,2019
1720,K-Swiss,108,2019
1721,adidas,60,2019
1722,Nike,75,2019
1723,adidas,75,2019
1724,adidas,80,2019
1725,adidas,137,2019
1726,adidas,84,2019
1727,Nike,175,2019
1728,adidas,172,2019
1729,Nike,73,2019
1730,adidas,200,2019
1731,adidas,139,2019
1732,Nike,109,2019
1733,Nike,119,2019
1734,Nike,128,2019
1735,Jordan,138,2019
1736,Jordan,150,2019
1737,Converse,185,2019
1738,adidas,120,2019
1739,New,553,2019
1740,Nike,49,2019
1741,adidas,75,2019
1742,adidas,140,2019
1743,adidas,150,2019
1744,adidas,160,2019
1745,adidas,170,2019
1746,Air,94,2019
1747,Nike,109,2019
1748,adidas,115,2019
1749,Vans,136,2019
1750,Asics,140,2019
1751,New,150,2019
1752,Vans,152,2019
1753,adidas,159,2019
1754,Reebok,200,2019
1755,Reebok,215,2019
1756,KangaROOS,664,2019
1757,Converse,249,2019
1758,adidas,320,2019
1759,Converse,149,2019
1760,adidas,98,2019
1761,Saucony,109,2019
1762,adidas,109,2019
1763,adidas,120,2019
1764,adidas,120,2019
1765,The,130,2019
1766,Diadora,135,2019
1767,Li,250,2019
1768,Li,340,2019
1769,Puma,115,2019
1770,Puma,115,2019
1771,Nike,140,2019
1772,Air,180,2019
1773,Reebok,200,2019
1774,adidas,200,2019
1775,adidas,131,2019
1776,Nike,220,2019
1777,adidas,165,2019
1778,New,130,2019
1779,New,139,2019
1780,Nike,150,2019
1781,adidas,160,2019
1782,Air,170,2019
1783,adidas,175,2019
1784,Nike,184,2019
1785,New,200,2019
1786,Air,240,2019
1787,adidas,90,2019
1788,Puma,115,2019
1789,Nike,120,2019
1790,Nike,129,2019
1791,Nike,140,2019
1792,adidas,149,2019
1793,Nike,56,2019
1794,Air,148,2019
1795,Nike,150,2019
1796,Nike,175,2019
1797,Nike,100,2019
1798,Nike,180,2019
1799,Nike,180,2019
1800,Nike,180,2019
1801,Nike,199,2019
1802,Nike,180,2019
1803,Nike,180,2019
1804,Nike,180,2019
1805,Asics,148,2019
1806,Asics,200,2019
1807,Nike,180,2019
1808,New,200,2019
1809,Converse,220,2019
1810,Nike,139,2019
1811,New,140,2019
1812,New,453,2019
1813,A,800,2019
1814,Nike,85,2019
1815,A,888,2019
1816,Nike,100,2019
1817,Reebok,310,2019
1818,adidas,105,2019
1819,Nike,194,2019
1820,Air,135,2019
1821,adidas,139,2019
1822,Air,85,2019
1823,Air,75,2019
1824,Air,110,2019
1825,adidas,120,2019
1826,Nike,130,2019
1827,Air,149,2019
1828,adidas,220,2019
1829,Converse,85,2019
1830,adidas,85,2019
1831,Converse,90,2019
1832,adidas,103,2019
1833,Air,134,2019
1834,adidas,135,2019
1835,Air,350,2019
1836,Vans,84,2019
1837,Vans,70,2019
1838,Vans,90,2019
1839,Vans,50,2019
1840,Vans,50,2019
1841,Clarks,172,2019
1842,Nike,179,2019
1843,Nike,180,2019
1844,adidas,149,2019
1845,Nike,180,2019
1846,Nike,180,2019
1847,Nike,180,2019
1848,Air,114,2019
1849,Nike,75,2019
1850,Nike,180,2019
1851,Nike,180,2019
1852,Nike,180,2019
1853,Nike,112,2019
1854,Air,182,2019
1855,Nike,180,2019
1856,Nike,180,2019
1857,Nike,180,2019
1858,Air,99,2019
1859,Air,109,2019
1860,Clarks,208,2019
1861,Nike,97,2019
1862,Air,106,2019
1863,Jordan,75,2019
1864,Nike,103,2019
1865,Nike,120,2019
1866,Air,145,2019
1867,Jordan,50,2019
1868,Nike,60,2019
1869,Nike,65,2019
1870,Nike,75,2019
1871,Converse,80,2019
1872,Nike,85,2019
1873,Asics,90,2019
1874,Nike,98,2019
1875,Nike,115,2019
1876,Converse,115,2019
1877,Jordan,120,2019
1878,Air,130,2019
1879,Nike,130,2019
1880,adidas,284,2019
1881,Jordan,140,2019
1882,Nike,132,2019
1883,Jordan,140,2019
1884,New,248,2019
1885,adidas,90,2019
1886,Jordan,149,2019
1887,Jordan,150,2019
1888,adidas,74,2019
1889,Nike,149,2019
1890,Nike,160,2019
1891,Air,185,2019
1892,Nike,500,2019
1893,Bape,430,2019
1894,Air,215,2019
1895,Air,227,2019
1896,Converse,250,2019
1897,Asics,308,2019
1898,Bape,332,2019
1899,Bape,370,2019
1900,New,500,2019
1901,Bape,430,2019
1902,Dr.,500,2019
1903,Nike,950,2019
1904,Nike,100,2019
1905,Nike,88,2019
1906,Nike,114,2019
1907,Nike,59,2019
1908,Nike,100,2019
1909,Nike,135,2019
1910,adidas,355,2019
1911,adidas,500,2019
1912,Jordan,130,2019
1913,Air,100,2019
1914,Puma,90,2019
1915,Air,101,2019
1916,Converse,119,2019
1917,adidas,160,2019
1918,adidas,199,2019
1919,adidas,115,2019
1920,Air,165,2019
1921,Jordan,150,2019
1922,Jordan,135,2019
1923,Jordan,150,2019
1924,adidas,130,2019
1925,Nike,111,2019
1926,Stepney,147,2019
1927,Puma,245,2019
1928,Nike,233,2014
1929,Reebok,277,2014
1930,adidas,320,2014
1931,Air,290,2014
1932,ASICS,111,2014
1933,Nike,100,2014
1934,Nike,308,2014
1935,ASICS,410,2014
1936,ASICS,100,2014
1937,Kobe,144,2014
1938,Air,165,2014
1939,Saucony,179,2014
1940,Air,120,2014
1941,Reebok,250,2014
1942,Air,259,2014
1943,Air,388,2014
1944,Nike,135,2014
1945,Nike,399,2014
1946,Nike,135,2014
1947,ASICS,210,2014
1948,ASICS,444,2014
1949,Nike,465,2014
1950,Reebok,180,2014
1951,adidas,450,2014
1952,Clarks,500,2014
1953,Nike,155,2014
1954,Saucony,250,2014
1955,Nike,114,2014
1956,adidas,90,2014
1957,adidas,95,2014
1958,adidas,400,2014
1959,adidas,150,2014
1960,Reebok,320,2014
1961,Air,675,2014
1962,Nike,166,2014
1963,Air,920,2014
1964,adidas,299,2014
1965,Vans,144,2014
1966,ASICS,190,2014
1967,Air,296,2014
1968,Air,387,2014
1969,adidas,110,2014
1970,Air,130,2014
1971,Air,222,2014
1972,Nike,260,2014
1973,ASICS,109,2014
1974,ASICS,130,2014
1975,Air,388,2014
1976,Under,140,2014
1977,Nike,500,2014
1978,Nike,145,2014
1979,Jordan,138,2014
1980,adidas,200,2014
1981,adidas,220,2014
1982,ASICS,400,2014
1983,Air,350,2014
1984,Nike,178,2014
1985,Nike,249,2014
1986,Saucony,120,2014
1987,Air,250,2014
1988,Air,207,2014
1989,Air,150,2014
1990,Nike,100,2014
1991,Air,135,2014
1992,Nike,136,2014
1993,Nike,145,2014
1994,Nike,233,2014
1995,Air,149,2014
1996,adidas,160,2014
1997,Timberland,175,2014
1998,Timberland,219,2014
1999,Nike,180,2014
2000,Nike,200,2014
2001,Reebok,250,2014
2002,Saucony,333,2014
2003,Saucony,80,2014
2004,Nike,285,2014
2005,ASICS,289,2014
2006,Nike,399,2014
2007,Saucony,135,2014
2008,Saucony,200,2014
2009,adidas,500,2014
2010,Air,260,2014
2011,Nike,300,2014
2012,The,379,2014
2013,Air,270,2014
2014,The,399,2014
2015,Nike,143,2014
2016,ASICS,160,2014
2017,ASICS,200,2014
2018,ASICS,225,2014
2019,The,525,2014
2020,Nike,115,2014
2021,Saucony,150,2014
2022,Zoom,100,2014
